no,source,height,exp,cat,datetime,time2,datetime2,time,tod,b1,b2,b3,m1,m2,m3,BB,roundBB,MT,Ta,MT-Ta,BB-Ta,Ta,solrad,wind,roundBB2,solrad2
2700,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:15:01,2015/05/27 15:15,3:15:00 pm,3,25.328,25.201,23.691,26.184,25.795,26.158,24.74,25,26.04566667,28.25,-2.2,-3.51,28.25,423,3.1,51,953
2701,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:20:01,2015/05/27 15:20,3:20:00 pm,3,25.266,25.076,23.566,26.121,25.732,26.096,24.636,25,25.983,28.25,-2.27,-3.61,28.25,423,3.1,51,953
2702,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:25:01,2015/05/27 15:25,3:25:00 pm,3,25.266,25.076,23.566,26.059,25.732,26.096,24.636,25,25.96233333,28.25,-2.29,-3.61,28.25,423,3.1,51,953
2703,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:30:01,2015/05/27 15:30,3:30:00 pm,3,25.453,25.326,23.816,26.184,25.795,26.221,24.865,25,26.06666667,28.25,-2.18,-3.39,28.25,423,3.1,51,953
2704,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:35:01,2015/05/27 15:35,3:35:00 pm,3,25.516,25.326,23.879,26.246,25.795,26.221,24.907,25,26.08733333,28.25,-2.16,-3.34,28.25,423,3.1,51,953
2705,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:40:01,2015/05/27 15:40,3:40:00 pm,3,25.516,25.389,23.941,26.308,25.857,26.221,24.94866667,25,26.12866667,28.25,-2.12,-3.3,28.25,423,3.1,51,953
2706,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:45:01,2015/05/27 15:45,3:45:00 pm,3,25.453,25.389,23.941,26.308,25.857,26.283,24.92766667,25,26.14933333,28.25,-2.1,-3.32,28.25,423,3.1,51,953
2707,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:50:01,2015/05/27 15:50,3:50:00 pm,3,25.516,25.389,23.941,26.371,25.857,26.283,24.94866667,25,26.17033333,28.25,-2.08,-3.3,28.25,423,3.1,51,953
2708,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,15:55:01,2015/05/27 15:55,3:55:00 pm,3,25.516,25.389,23.879,26.371,25.857,26.221,24.928,25,26.14966667,28.25,-2.1,-3.32,28.25,423,3.1,51,953
2709,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:00:01,2015/05/27 16:00,4:00:00 pm,3,25.391,25.264,23.816,26.308,25.795,26.158,24.82366667,25,26.087,28.2,-2.11,-3.38,28.2,353,3.1,51,953
2710,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:05:01,2015/05/27 16:05,4:05:00 pm,3,25.453,25.326,23.816,26.308,25.795,26.158,24.865,25,26.087,28.2,-2.11,-3.34,28.2,353,3.1,51,953
2711,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:10:01,2015/05/27 16:10,4:10:00 pm,3,25.328,25.264,23.816,26.308,25.795,26.158,24.80266667,25,26.087,28.2,-2.11,-3.4,28.2,353,3.1,51,953
2712,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:15:01,2015/05/27 16:15,4:15:00 pm,3,24.828,24.951,24.316,26.246,25.732,26.096,24.69833333,25,26.02466667,28.2,-2.18,-3.5,28.2,353,3.1,51,953
2713,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:20:01,2015/05/27 16:20,4:20:00 pm,3,24.516,24.764,24.691,26.059,25.732,26.096,24.657,25,25.96233333,28.2,-2.24,-3.54,28.2,353,3.1,51,953
2714,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:25:01,2015/05/27 16:25,4:25:00 pm,3,24.328,24.701,24.879,25.996,25.67,26.033,24.636,25,25.89966667,28.2,-2.3,-3.56,28.2,353,3.1,51,953
2715,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:30:01,2015/05/27 16:30,4:30:00 pm,3,24.203,24.576,24.879,25.871,25.607,25.971,24.55266667,25,25.81633333,28.2,-2.38,-3.65,28.2,353,3.1,51,953
2716,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:35:01,2015/05/27 16:35,4:35:00 pm,3,24.015,24.389,24.754,25.684,25.545,25.783,24.386,24,25.67066667,28.2,-2.53,-3.81,28.2,353,3.1,51,953
2717,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:40:01,2015/05/27 16:40,4:40:00 pm,3,23.828,24.201,24.566,25.559,25.42,25.658,24.19833333,24,25.54566667,28.2,-2.65,-4,28.2,353,3.1,51,953
2718,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:45:01,2015/05/27 16:45,4:45:00 pm,3,23.578,24.014,24.441,25.371,25.232,25.471,24.011,24,25.358,28.2,-2.84,-4.19,28.2,353,3.1,51,953
2719,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:50:01,2015/05/27 16:50,4:50:00 pm,3,23.515,23.951,24.379,25.246,25.107,25.346,23.94833333,24,25.233,28.2,-2.97,-4.25,28.2,353,3.1,51,953
2720,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,16:55:01,2015/05/27 16:55,4:55:00 pm,3,23.39,23.951,24.254,25.121,25.045,25.221,23.865,24,25.129,28.2,-3.07,-4.34,28.2,353,3.1,51,953
2721,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:00:01,2015/05/27 17:00,5:00:00 pm,3,23.203,23.763,24.129,24.996,24.857,25.033,23.69833333,24,24.962,27.7,-2.74,-4,27.7,167,2.2,51,953
2722,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:05:01,2015/05/27 17:05,5:05:00 pm,3,23.015,23.513,23.816,24.746,24.67,24.783,23.448,23,24.733,27.7,-2.97,-4.25,27.7,167,2.2,51,953
2723,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:10:01,2015/05/27 17:10,5:10:00 pm,3,22.765,23.201,23.566,24.496,24.482,24.533,23.17733333,23,24.50366667,27.7,-3.2,-4.52,27.7,167,2.2,51,953
2724,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:15:01,2015/05/27 17:15,5:15:00 pm,3,22.515,22.95,23.316,24.246,24.232,24.221,22.927,23,24.233,27.7,-3.47,-4.77,27.7,167,2.2,51,953
2725,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:20:01,2015/05/27 17:20,5:20:00 pm,3,22.202,22.638,23.066,23.933,23.92,23.845,22.63533333,23,23.89933333,27.7,-3.8,-5.06,27.7,167,2.2,51,953
2726,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:25:01,2015/05/27 17:25,5:25:00 pm,3,21.764,22.262,22.69,23.621,23.545,23.47,22.23866667,22,23.54533333,27.7,-4.15,-5.46,27.7,167,2.2,51,953
2727,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:30:01,2015/05/27 17:30,5:30:00 pm,3,21.451,21.95,22.378,23.246,23.232,23.032,21.92633333,22,23.17,27.7,-4.53,-5.77,27.7,167,2.2,51,953
2728,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:35:01,2015/05/27 17:35,5:35:00 pm,3,21.076,21.574,22.002,22.808,22.794,22.595,21.55066667,22,22.73233333,27.7,-4.97,-6.15,27.7,167,2.2,51,953
2729,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:40:01,2015/05/27 17:40,5:40:00 pm,3,20.638,21.136,21.502,22.432,22.419,22.157,21.092,21,22.336,27.7,-5.36,-6.61,27.7,167,2.2,51,953
2730,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:45:01,2015/05/27 17:45,5:45:00 pm,3,19.762,20.26,20.501,21.869,21.794,21.406,20.17433333,20,21.68966667,27.7,-6.01,-7.53,27.7,167,2.2,51,953
2731,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:50:01,2015/05/27 17:50,5:50:00 pm,3,19.074,19.508,19.75,21.244,21.106,20.717,19.444,19,21.02233333,27.7,-6.68,-8.26,27.7,167,2.2,51,953
2732,GroundShade.csv,0,shade,0shade,2015/05/27 00:00,17:55:01,2015/05/27 17:55,5:55:00 pm,3,18.448,18.882,19.187,20.618,20.48,20.029,18.839,19,20.37566667,27.7,-7.32,-8.86,27.7,167,2.2,51,953
2738,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:25:01,2015/02/24 10:25,10:25:00 am,1,45.381,44.953,44.649,33.051,35.098,36.387,44.99433333,45,34.84533333,30.2,4.65,14.79,30.2,738,3.6,51,953
2739,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:30:01,2015/02/24 10:30,10:30:00 am,1,46.936,46.574,45.583,35.233,37.592,37.633,46.36433333,46,36.81933333,30.3,6.52,16.06,30.3,749,2.2,51,953
2740,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:35:01,2015/02/24 10:35,10:35:00 am,1,47.061,46.637,45.521,36.23,38.403,37.633,46.40633333,46,37.422,30.6,6.82,15.81,30.6,762,2.7,51,953
2741,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:40:01,2015/02/24 10:40,10:40:00 am,1,47.123,46.761,45.832,36.666,38.59,37.944,46.572,47,37.73333333,31,6.73,15.57,31,776,3.1,51,953
2742,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:45:01,2015/02/24 10:45,10:45:00 am,1,47.309,46.948,46.019,37.04,39.026,38.068,46.75866667,47,38.04466667,31.1,6.94,15.66,31.1,789,4,51,953
2743,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:50:01,2015/02/24 10:50,10:50:00 am,1,47.185,46.824,46.019,37.165,39.026,38.504,46.676,47,38.23166667,31.4,6.83,15.28,31.4,801,3.6,51,953
2744,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,10:55:01,2015/02/24 10:55,10:55:00 am,1,47.745,47.447,46.392,37.601,39.711,38.753,47.19466667,47,38.68833333,31.2,7.49,15.99,31.2,812,4.5,51,953
2745,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:00:01,2015/02/24 11:00,11:00:00 am,1,47.061,46.824,45.458,37.476,39.4,38.628,46.44766667,46,38.50133333,31,7.5,15.45,31,824,4.5,51,953
2746,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:05:01,2015/02/24 11:05,11:05:00 am,2,46.998,46.699,45.645,37.04,39.462,40.681,46.44733333,46,39.061,31.4,7.66,15.05,31.4,835,4,51,953
2747,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:10:01,2015/02/24 11:10,11:10:00 am,2,47.558,47.447,46.579,37.227,40.023,42.173,47.19466667,47,39.80766667,31.3,8.51,15.89,31.3,846,4,51,953
2748,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:15:01,2015/02/24 11:15,11:15:00 am,2,48.118,48.008,47.201,37.85,40.708,43.291,47.77566667,48,40.61633333,31.7,8.92,16.08,31.7,854,3.6,51,953
2749,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:20:01,2015/02/24 11:20,11:20:00 am,2,49.05,48.881,48.073,38.535,41.082,41.551,48.668,49,40.38933333,31.7,8.69,16.97,31.7,862,3.6,51,953
2750,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:25:01,2015/02/24 11:25,11:25:00 am,2,49.05,49.068,48.01,38.784,40.958,39.748,48.70933333,49,39.83,32.1,7.73,16.61,32.1,872,4.9,51,953
2751,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:30:01,2015/02/24 11:30,11:30:00 am,2,48.366,48.569,47.513,38.784,39.961,38.566,48.14933333,48,39.10366667,32.4,6.7,15.75,32.4,880,2.2,51,953
2752,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:35:01,2015/02/24 11:35,11:35:00 am,2,48.118,48.257,47.513,38.784,39.462,39.064,47.96266667,48,39.10333333,32.4,6.7,15.56,32.4,890,4,51,953
2753,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:40:01,2015/02/24 11:40,11:40:00 am,2,48.304,48.382,47.575,39.096,39.462,39.002,48.087,48,39.18666667,32.4,6.79,15.69,32.4,900,4.5,51,953
2754,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:45:01,2015/02/24 11:45,11:45:00 am,2,49.05,49.068,48.259,39.407,40.272,39.624,48.79233333,49,39.76766667,32.3,7.47,16.49,32.3,910,5.4,51,953
2755,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:50:01,2015/02/24 11:50,11:50:00 am,2,49.734,49.566,48.944,39.532,40.833,39.997,49.41466667,49,40.12066667,32.6,7.52,16.81,32.6,919,4,51,953
2756,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,11:55:01,2015/02/24 11:55,11:55:00 am,2,49.299,49.255,48.259,39.532,40.148,39.126,48.93766667,49,39.602,32.7,6.9,16.24,32.7,917,5.4,51,953
2757,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:00:01,2015/02/24 12:00,12:00:00 pm,2,48.926,49.068,47.886,39.407,39.524,39.064,48.62666667,49,39.33166667,32.8,6.53,15.83,32.8,978,4.9,51,953
2758,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:05:01,2015/02/24 12:05,12:05:00 pm,2,47.869,48.133,46.766,39.22,39.275,38.691,47.58933333,48,39.062,32.6,6.46,14.99,32.6,1032,5.8,51,953
2759,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:10:01,2015/02/24 12:10,12:10:00 pm,2,48.118,48.32,47.201,39.158,39.462,39.002,47.87966667,48,39.20733333,32.7,6.51,15.18,32.7,1049,4.9,51,953
2760,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:15:01,2015/02/24 12:15,12:15:00 pm,2,49.299,49.504,48.446,39.283,40.335,39.624,49.083,49,39.74733333,33,6.75,16.08,33,940,5.8,51,953
2761,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:20:01,2015/02/24 12:20,12:20:00 pm,2,50.293,50.439,49.255,39.469,40.895,40.059,49.99566667,50,40.141,33,7.14,17,33,995,5.4,51,953
2762,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:25:01,2015/02/24 12:25,12:25:00 pm,2,50.355,50.563,49.255,39.843,40.771,39.686,50.05766667,50,40.1,33.3,6.8,16.76,33.3,969,5.4,51,953
2763,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:30:01,2015/02/24 12:30,12:30:00 pm,2,50.293,50.625,49.317,40.092,40.584,39.935,50.07833333,50,40.20366667,33.1,7.1,16.98,33.1,967,4.9,51,953
2764,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:35:01,2015/02/24 12:35,12:35:00 pm,2,50.231,50.501,49.255,40.154,40.272,39.748,49.99566667,50,40.058,33.1,6.96,16.9,33.1,963,5.8,51,953
2765,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:40:01,2015/02/24 12:40,12:40:00 pm,2,50.542,50.812,49.628,40.403,40.459,39.873,50.32733333,50,40.245,33.1,7.15,17.23,33.1,954,4.9,51,953
2766,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:45:01,2015/02/24 12:45,12:45:00 pm,2,50.355,50.688,49.441,40.465,40.21,39.686,50.16133333,50,40.12033333,33.1,7.02,17.06,33.1,954,5.4,51,953
2767,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:50:01,2015/02/24 12:50,12:50:00 pm,2,50.915,51.249,50.063,40.839,40.521,40.494,50.74233333,51,40.618,33.3,7.32,17.44,33.3,952,5.4,51,953
2768,GroundSun.csv,0,sun,0sun,2015/02/24 00:00,12:55:01,2015/02/24 12:55,12:55:00 pm,2,51.225,51.373,50.063,41.275,40.895,40.743,50.887,51,40.971,33.6,7.37,17.29,33.6,954,4.9,51,953
2772,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:00:01,2015/02/25 07:00,7:00:00 am,1,19.111,18.099,17.805,20.18,22.357,,18.33833333,18,21.2685,15.5,5.77,2.84,15.5,28,0,51,953
2773,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:05:01,2015/02/25 07:05,7:05:00 am,1,18.986,18.286,18.118,19.742,22.482,,18.46333333,18,21.112,16.3,4.81,2.16,16.3,42,0,51,953
2774,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:10:01,2015/02/25 07:10,7:10:00 am,1,21.176,20.475,20.558,19.492,22.794,,20.73633333,21,21.143,17.2,3.94,3.54,17.2,59,0.4,51,953
2775,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:15:01,2015/02/25 07:15,7:15:00 am,1,23.177,22.476,22.497,19.429,23.107,,22.71666667,23,21.268,17.8,3.47,4.92,17.8,76,0.4,51,953
2776,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:20:01,2015/02/25 07:20,7:20:00 am,1,25.053,24.477,24.123,19.429,23.357,,24.551,25,21.393,18.3,3.09,6.25,18.3,94,0.4,51,953
2777,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:25:01,2015/02/25 07:25,7:25:00 am,1,26.428,25.852,25.311,19.429,23.232,,25.86366667,26,21.3305,18.7,2.63,7.16,18.7,116,1.3,51,953
2778,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:30:01,2015/02/25 07:30,7:30:00 am,1,27.552,26.914,26.435,19.617,23.107,,26.967,27,21.362,19.1,2.26,7.87,19.1,138,0.4,51,953
2779,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:35:01,2015/02/25 07:35,7:35:00 am,1,28.864,28.351,27.498,19.93,23.607,,28.23766667,28,21.7685,19.4,2.37,8.84,19.4,162,0.4,51,953
2780,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:40:01,2015/02/25 07:40,7:40:00 am,1,29.613,29.226,27.935,20.493,23.92,,28.92466667,29,22.2065,19.8,2.41,9.12,19.8,187,1.3,51,953
2781,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:45:01,2015/02/25 07:45,7:45:00 am,1,30.362,30.163,28.622,21.995,25.107,,29.71566667,30,23.551,20.1,3.45,9.62,20.1,210,0.9,51,953
2782,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:50:01,2015/02/25 07:50,7:50:00 am,1,30.425,30.787,29.059,23.558,26.357,,30.09033333,30,24.9575,20.4,4.56,9.69,20.4,232,1.3,51,953
2783,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,07:55:01,2015/02/25 07:55,7:55:00 am,1,30.55,31.349,29.371,25.059,27.732,,30.42333333,30,26.3955,20.7,5.7,9.72,20.7,253,0.9,51,953
2784,GroundSun.csv,0,sun,0sun,2015/02/25 00:00,08:00:01,2015/02/25 08:00,8:00:00 am,1,28.427,30.163,27.935,25.871,28.419,,28.84166667,29,27.145,21.2,5.95,7.64,21.2,274,0.4,51,953
2785,GroundSun.csv,0,sun,0sun,2015/02/23 00:00,17:35:01,2015/02/23 17:35,5:35:00 pm,3,44.579,44.579,43.964,35.732,38.216,39.375,44.374,44,37.77433333,35.2,2.57,9.17,35.2,315,4,51,953
2786,GroundSun.csv,0,sun,0sun,2015/02/23 00:00,17:40:01,2015/02/23 17:40,5:40:00 pm,3,44.08,44.08,42.532,37.04,38.901,39.81,43.564,44,38.58366667,35.1,3.48,8.46,35.1,299,3.6,51,953
2787,GroundSun.csv,0,sun,0sun,2015/02/23 00:00,17:45:01,2015/02/23 17:45,5:45:00 pm,3,41.461,41.461,40.289,37.975,39.587,40.308,41.07033333,41,39.29,34.9,4.39,6.17,34.9,280,2.7,51,953
2788,GroundSun.csv,0,sun,0sun,2015/02/23 00:00,17:50:01,2015/02/23 17:50,5:50:00 pm,3,39.34,39.34,38.73,38.224,39.213,39.313,39.13666667,39,38.91666667,35.1,3.82,4.04,35.1,259,3.6,51,953
2789,GroundSun.csv,0,sun,0sun,2015/02/23 00:00,17:55:01,2015/02/23 17:55,5:55:00 pm,3,38.154,38.154,37.795,37.788,38.153,37.819,38.03433333,38,37.92,34.9,3.02,3.13,34.9,240,3.6,51,953
2807,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:05:01,2015/02/25 15:05,3:05:00 pm,2,35.385,35.181,34.004,39.532,41.02,40.246,34.85666667,35,40.266,35.1,5.17,-0.24,35.1,867,3.6,51,953
2808,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:10:01,2015/02/25 15:10,3:10:00 pm,3,35.883,35.305,33.942,38.224,39.524,38.939,35.04333333,35,38.89566667,35.3,3.6,-0.26,35.3,866,2.7,51,953
2809,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:15:01,2015/02/25 15:15,3:15:00 pm,3,36.569,35.929,34.316,37.539,38.465,38.255,35.60466667,36,38.08633333,35.1,2.99,0.5,35.1,145,1.8,51,953
2810,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:20:01,2015/02/25 15:20,3:20:00 pm,3,36.881,36.302,34.378,37.414,38.091,38.379,35.85366667,36,37.96133333,35.1,2.86,0.75,35.1,886,1.8,51,953
2811,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:25:01,2015/02/25 15:25,3:25:00 pm,3,36.507,35.929,34.253,37.165,37.592,37.633,35.563,36,37.46333333,35.2,2.26,0.36,35.2,861,2.2,51,953
2812,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:30:01,2015/02/25 15:30,3:30:00 pm,3,36.195,35.679,34.191,36.853,37.031,37.072,35.355,35,36.98533333,35.6,1.39,-0.25,35.6,825,3.6,51,953
2813,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:35:01,2015/02/25 15:35,3:35:00 pm,3,36.32,35.492,34.129,36.48,36.532,36.699,35.31366667,35,36.57033333,35.2,1.37,0.11,35.2,497,2.2,51,953
2814,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:40:01,2015/02/25 15:40,3:40:00 pm,3,37.192,35.866,34.316,36.542,36.595,37.197,35.79133333,36,36.778,35.2,1.58,0.59,35.2,673,1.8,51,953
2815,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:45:01,2015/02/25 15:45,3:45:00 pm,3,37.192,36.24,34.565,36.729,36.719,37.259,35.999,36,36.90233333,35.1,1.8,0.9,35.1,828,0.9,51,953
2816,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:50:01,2015/02/25 15:50,3:50:00 pm,3,36.818,36.178,34.69,36.791,36.657,36.948,35.89533333,36,36.79866667,35.4,1.4,0.5,35.4,815,0.9,51,953
2817,Sh1.csv,1,shade,1shade,2015/02/25 00:00,15:55:01,2015/02/25 15:55,3:55:00 pm,3,36.07,35.492,34.253,36.542,36.407,36.823,35.27166667,35,36.59066667,35.8,0.79,-0.53,35.8,767,2.2,51,953
2818,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:00:01,2015/02/25 16:00,4:00:00 pm,3,36.943,35.43,33.817,36.355,36.345,37.01,35.39666667,35,36.57,35.5,1.07,-0.1,35.5,149,2.2,51,953
2819,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:05:01,2015/02/25 16:05,4:05:00 pm,3,38.065,35.804,33.692,36.791,36.595,37.633,35.85366667,36,37.00633333,34.9,2.11,0.95,34.9,100,0.9,51,953
2820,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:10:01,2015/02/25 16:10,4:10:00 pm,3,38.439,36.053,33.692,37.352,36.782,37.819,36.06133333,36,37.31766667,34.7,2.62,1.36,34.7,97,2.2,51,953
2821,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:15:01,2015/02/25 16:15,4:15:00 pm,3,37.317,35.742,33.443,37.414,36.657,37.259,35.50066667,36,37.11,34.7,2.41,0.8,34.7,107,2.7,51,953
2822,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:20:01,2015/02/25 16:20,4:20:00 pm,3,37.192,35.742,33.38,37.165,36.47,37.259,35.438,35,36.96466667,34.6,2.36,0.84,34.6,111,2.7,51,953
2823,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:25:01,2015/02/25 16:25,4:25:00 pm,3,38.19,36.302,33.567,37.352,36.782,37.695,36.01966667,36,37.27633333,35.4,1.88,0.62,35.4,694,2.2,51,953
2824,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:30:01,2015/02/25 16:30,4:30:00 pm,3,38.875,36.801,33.879,37.912,37.218,38.317,36.51833333,37,37.81566667,35.4,2.42,1.12,35.4,705,1.3,51,953
2825,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:35:01,2015/02/25 16:35,4:35:00 pm,3,38.75,36.863,34.066,38.224,37.405,38.317,36.55966667,37,37.982,35.3,2.68,1.26,35.3,676,0.9,51,953
2826,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:40:01,2015/02/25 16:40,4:40:00 pm,3,37.379,36.302,33.879,37.726,36.969,37.446,35.85333333,36,37.38033333,35.5,1.88,0.35,35.5,631,0.4,51,953
2827,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:45:01,2015/02/25 16:45,4:45:00 pm,3,36.631,35.866,33.63,37.227,36.657,37.135,35.37566667,35,37.00633333,35.8,1.21,-0.42,35.8,613,1.3,51,953
2828,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:50:01,2015/02/25 16:50,4:50:00 pm,3,37.068,36.676,33.817,37.289,36.782,37.508,35.85366667,36,37.193,36.2,0.99,-0.35,36.2,604,2.2,51,953
2829,Sh1.csv,1,shade,1shade,2015/02/25 00:00,16:55:01,2015/02/25 16:55,4:55:00 pm,3,38.314,37.299,33.942,37.663,37.093,38.193,36.51833333,37,37.64966667,35.9,1.75,0.62,35.9,572,2.2,51,953
2830,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:00:01,2015/02/25 17:00,5:00:00 pm,3,38.937,37.237,33.942,38.162,37.467,38.628,36.70533333,37,38.08566667,35.8,2.29,0.91,35.8,547,0.4,51,953
2831,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:05:01,2015/02/25 17:05,5:05:00 pm,3,39.124,37.361,33.879,38.66,37.717,39.002,36.788,37,38.45966667,36.1,2.36,0.69,36.1,518,2.2,51,953
2832,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:10:01,2015/02/25 17:10,5:10:00 pm,3,38.937,37.548,34.066,39.158,37.904,38.877,36.85033333,37,38.64633333,36,2.65,0.85,36,462,2.7,51,953
2833,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:15:01,2015/02/25 17:15,5:15:00 pm,3,38.937,38.358,34.378,39.283,37.904,38.442,37.22433333,37,38.543,36.2,2.34,1.02,36.2,453,2.2,51,953
2834,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:20:01,2015/02/25 17:20,5:20:00 pm,3,39.934,38.98,34.503,39.283,37.842,38.566,37.80566667,38,38.56366667,36.1,2.46,1.71,36.1,461,1.3,51,953
2835,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:25:01,2015/02/25 17:25,5:25:00 pm,3,42.3,38.856,34.378,39.905,38.029,39.064,38.51133333,39,38.99933333,36.2,2.8,2.31,36.2,439,0.4,51,953
2836,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:30:01,2015/02/25 17:30,5:30:00 pm,3,43.421,38.545,34.316,40.901,38.091,38.939,38.76066667,39,39.31033333,36.4,2.91,2.36,36.4,414,0,51,953
2837,Sh1.csv,1,shade,1shade,2015/02/25 00:00,17:35:01,2015/02/25 17:35,5:35:00 pm,3,43.296,39.105,34.316,41.088,37.966,38.566,38.90566667,39,39.20666667,36.4,2.81,2.51,36.4,211,0.9,51,953
